sex	date	hornL	hornR	season	month	day	yr	daynr	age	cohort	mass	density
M	03/11/2010	240	237	2010	11	3	2010	307	3	2007	28.5500	high
M	04/11/2010	238	245	2010	11	4	2010	308	5	2005	26.9000	high
M	04/11/2010	218	216	2010	11	4	2010	308	3	2007	26.4500	high
F	05/11/2010	190	190	2010	11	5	2010	309	6	2004	21.1000	high
M	05/11/2010	161	163	2010	11	5	2010	309	1	2009	16.1500	high
M	05/11/2010	155	160	2010	11	5	2010	309	1	2009	17.9948	high
M	06/11/2010	230	230	2010	11	6	2010	310	8	2002	29.5000	high
M	06/11/2010	172	174	2010	11	6	2010	310	1	2009	17.1671	high
M	06/11/2010	145	145	2010	11	6	2010	310	1	2009	19.8000	high
M	07/11/2010	248	248	2010	11	7	2010	311	12	1998	25.1784	high
M	08/11/2010	250	246	2010	11	8	2010	312	7	2003	25.5000	high
F	09/11/2010	177	176	2010	11	9	2010	313	5	2005	19.6050	high
M	09/11/2010	220	227	2010	11	9	2010	313	4	2006	26.2500	high
M	10/11/2010	210	210	2010	11	10	2010	314	4	2006	22.8742	high
M	11/11/2010	234	245	2010	11	11	2010	315	8	2002	25.0000	high
F	11/11/2010	185	185	2010	11	11	2010	315	6	2004	21.0000	high
F	11/11/2010	165	162	2010	11	11	2010	315	5	2005	23.0000	high
M	08/12/2010	260	258	2010	12	8	2010	342	4	2006	32.0000	high
M	08/12/2010	215	215	2010	12	8	2010	342	3	2007	20.6000	high
M	09/12/2010	243	245	2010	12	9	2010	343	13	1997	28.4000	low
F	09/12/2010	191	182	2010	12	9	2010	343	7	2003	16.9000	high
F	09/12/2010	220	223	2010	12	9	2010	343	5	2005	26.0000	high
M	11/12/2010	244	245	2010	12	11	2010	345	12	1998	19.0988	high
M	11/12/2010	236	238	2010	12	11	2010	345	8	2002	27.5000	high
F	11/12/2010	195	195	2010	12	11	2010	345	8	2002	20.4000	high
M	11/12/2010	212	212	2010	12	11	2010	345	6	2004	21.9000	high
F	12/12/2010	203	205	2010	12	12	2010	346	7	2003	29.0000	high
M	12/12/2010	220	220	2010	12	12	2010	346	5	2005	26.0000	high
F	12/12/2010	158	158	2010	12	12	2010	346	1	2009	18.2000	high
M	12/12/2010	40	41	2010	12	12	2010	346	0	2010	12.0000	high
M	13/12/2010	267	272	2010	12	13	2010	347	11	1999	25.5500	high
F	13/12/2010	230	222	2010	12	13	2010	347	4	2006	23.3000	high
M	14/12/2010	212	217	2010	12	14	2010	348	6	2004	19.8000	high
M	14/12/2010	223	222	2010	12	14	2010	348	3	2007	18.2000	high
F	15/12/2010	111	110	2010	12	15	2010	349	1	2009	11.5000	high
M	16/12/2010	236	234	2010	12	16	2010	350	5	2005	25.0000	high
M	16/12/2010	210	213	2010	12	16	2010	350	3	2007	24.0000	high
F	16/12/2010	110	112	2010	12	16	2010	350	1	2009	15.6789	high
M	18/12/2010	232	230	2010	12	18	2010	352	5	2005	21.0000	high
F	19/12/2010	202	207	2010	12	19	2010	353	8	2002	20.7557	high
F	19/12/2010	193	190	2010	12	19	2010	353	6	2004	21.4000	high
M	22/12/2010	230	235	2010	12	22	2010	356	3	2007	27.5040	high
F	26/12/2010	190	186	2010	12	26	2010	360	6	2004	26.0000	high
F	28/12/2010	191	195	2010	12	28	2010	362	6	2004	21.9000	high
M	28/12/2010	210	209	2010	12	28	2010	362	4	2006	17.8000	high
M	29/12/2010	222	220	2010	12	29	2010	363	7	2003	22.0000	high
M	30/12/2010	206	204	2010	12	30	2010	364	6	2004	21.5845	high
M	30/12/2010	210	208	2010	12	30	2010	364	3	2007	22.8000	high
F	30/12/2010	131	134	2010	12	30	2010	364	1	2009	17.0000	high
M	30/12/2010	182	176	2010	12	30	2010	364	1	2009	17.5000	high
F	02/01/2011	111	111	2010	1	2	2011	367	1	2009	12.9412	high
F	05/01/2011	185	180	2010	1	5	2011	370	4	2006	16.6000	high
M	05/01/2011	150	150	2010	1	5	2011	370	1	2009	18.5000	high
F	06/01/2011	233	233	2010	1	6	2011	371	10	2000	21.0000	high
M	06/01/2011	232	230	2010	1	6	2011	371	10	2000	21.0000	high
M	06/01/2011	225	225	2010	1	6	2011	371	8	2002	20.0000	high
F	06/01/2011	150	150	2010	1	6	2011	371	1	2009	17.0000	high
F	08/01/2011	193	213	2010	1	8	2011	373	6	2004	20.4000	high
F	09/01/2011	181	179	2010	1	9	2011	374	4	2006	26.0165	high
M	09/01/2011	197	195	2010	1	9	2011	374	4	2006	19.5000	high
M	11/01/2011	104	105	2010	1	11	2011	376	1	2009	14.2000	high
F	12/01/2011	195	195	2010	1	12	2011	377	7	2003	20.0000	high
M	12/01/2011	209	212	2010	1	12	2011	377	5	2005	23.8000	high
F	12/01/2011	200	201	2010	1	12	2011	377	4	2006	21.6000	high
F	13/01/2011	187	188	2010	1	13	2011	378	6	2004	22.6000	high
F	13/01/2011	159	152	2010	1	13	2011	378	4	2006	17.4000	high
F	15/01/2011	210	209	2010	1	15	2011	380	13	1997	16.5000	low
M	15/01/2011	213	215	2010	1	15	2011	380	5	2005	30.2000	high
M	15/01/2011	218	214	2010	1	15	2011	380	4	2006	21.0000	high
F	15/01/2011	132	130	2010	1	15	2011	380	1	2009	14.0428	high
F	15/01/2011	141	141	2010	1	15	2011	380	1	2009	17.0000	high
M	16/01/2011	240	240	2010	1	16	2011	381	10	2000	25.0000	high
M	16/01/2011	222	232	2010	1	16	2011	381	4	2006	21.0000	high
F	16/01/2011	182	180	2010	1	16	2011	381	3	2007	18.7000	high
M	16/01/2011	72	72	2010	1	16	2011	381	1	2009	16.0000	high
F	07/02/2011	220	226	2010	2	7	2011	403	9	2001	20.8500	high
M	07/02/2011	173	173	2010	2	7	2011	403	1	2009	15.6000	high
M	08/02/2011	241	241	2010	2	8	2011	404	7	2003	23.4000	high
M	08/02/2011	247	244	2010	2	8	2011	404	5	2005	19.7000	high
F	08/02/2011	181	180	2010	2	8	2011	404	4	2006	19.8500	high
F	01/09/2011	99	99	2011	9	1	2011	244	1	2010	14.4500	high
F	02/09/2011	195	185	2011	9	2	2011	245	12	1999	25.0000	high
M	02/09/2011	190	200	2011	9	2	2011	245	3	2008	24.5500	high
M	05/09/2011	152	142	2011	9	5	2011	248	1	2010	17.2000	high
F	05/09/2011	110	113	2011	9	5	2011	248	1	2010	14.0428	high
M	05/09/2011	152	153	2011	9	5	2011	248	1	2010	15.2500	high
M	05/09/2011	134	134	2011	9	5	2011	248	1	2010	15.2500	high
F	06/09/2011	210	208	2011	9	6	2011	249	7	2004	22.9500	high
M	06/09/2011	234	233	2011	9	6	2011	249	6	2005	34.6500	high
M	06/09/2011	233	233	2011	9	6	2011	249	5	2006	26.7000	high
F	06/09/2011	94	94	2011	9	6	2011	249	1	2010	13.4919	high
F	09/09/2011	201	201	2011	9	9	2011	252	11	2000	26.7500	high
F	09/09/2011	228	222	2011	9	9	2011	252	10	2001	22.6000	high
F	09/09/2011	173	174	2011	9	9	2011	252	9	2002	23.7000	high
M	09/09/2011	163	161	2011	9	9	2011	252	1	2010	19.4000	high
F	09/09/2011	21	20	2011	9	9	2011	252	0	2011	10.0500	high
F	11/09/2011	11	10	2011	9	11	2011	254	0	2011	8.4000	high
M	13/09/2011	222	224	2011	9	13	2011	256	11	2000	33.6000	high
M	13/09/2011	232	218	2011	9	13	2011	256	8	2003	32.1000	high
M	13/09/2011	159	161	2011	9	13	2011	256	1	2010	15.9000	high
M	13/09/2011	142	146	2011	9	13	2011	256	1	2010	17.5000	high
M	14/09/2011	133	131	2011	9	14	2011	257	1	2010	13.5500	high
M	15/09/2011	205	205	2011	9	15	2011	258	4	2007	29.0000	high
M	15/09/2011	211	212	2011	9	15	2011	258	3	2008	26.7000	high
F	15/09/2011	121	121	2011	9	15	2011	258	1	2010	20.4000	high
F	16/09/2011	117	117	2011	9	16	2011	259	1	2010	13.3500	high
M	16/09/2011	148	145	2011	9	16	2011	259	1	2010	15.8000	high
F	16/09/2011	103	101	2011	9	16	2011	259	1	2010	13.9000	high
F	16/09/2011	105	104	2011	9	16	2011	259	1	2010	14.0000	high
M	16/09/2011	31	30	2011	9	16	2011	259	0	2011	11.3817	high
F	16/09/2011	14	13	2011	9	16	2011	259	0	2011	7.6000	high
F	17/09/2011	150	148	2011	9	17	2011	260	1	2010	18.5100	high
M	20/09/2011	222	223	2011	9	20	2011	263	8	2003	34.8000	high
F	20/09/2011	186	189	2011	9	20	2011	263	5	2006	21.3000	high
M	20/09/2011	162	163	2011	9	20	2011	263	1	2010	19.4000	high
M	21/09/2011	199	199	2011	9	21	2011	264	4	2007	28.6835	high
M	21/09/2011	197	194	2011	9	21	2011	264	3	2008	23.9800	high
F	22/09/2011	125	120	2011	9	22	2011	265	1	2010	12.2989	high
F	22/09/2011	120	118	2011	9	22	2011	265	1	2010	13.5000	high
F	23/09/2011	172	173	2011	9	23	2011	266	4	2007	18.3000	high
M	24/09/2011	220	220	2011	9	24	2011	267	7	2004	24.0000	high
M	28/09/2011	225	221	2011	9	28	2011	271	11	2000	29.1000	high
F	28/09/2011	220	220	2011	9	28	2011	271	10	2001	21.3000	high
M	28/09/2011	202	204	2011	9	28	2011	271	4	2007	30.7000	high
F	28/09/2011	127	128	2011	9	28	2011	271	1	2010	18.7000	high
F	29/09/2011	120	125	2011	9	29	2011	272	1	2010	12.4824	high
F	30/09/2011	190	190	2011	9	30	2011	273	11	2000	21.5000	high
F	30/09/2011	189	187	2011	9	30	2011	273	6	2005	19.4000	high
M	01/10/2011	205	210	2011	10	1	2011	274	5	2006	26.0000	high
M	02/10/2011	204	206	2011	10	2	2011	275	6	2005	31.0000	high
M	02/10/2011	195	190	2011	10	2	2011	275	3	2008	18.3000	high
M	03/10/2011	224	231	2011	10	3	2011	276	4	2007	31.8000	high
M	04/10/2011	244	245	2011	10	4	2011	277	9	2002	33.0000	high
F	04/10/2011	162	163	2011	10	4	2011	277	6	2005	20.7000	high
F	04/10/2011	174	170	2011	10	4	2011	277	5	2006	22.2000	high
M	04/10/2011	205	205	2011	10	4	2011	277	3	2008	26.1000	high
F	04/10/2011	126	122	2011	10	4	2011	277	1	2010	15.9000	high
M	05/10/2011	25	23	2011	10	5	2011	278	0	2011	13.6755	high
F	06/10/2011	205	210	2011	10	6	2011	279	8	2003	17.3510	high
F	06/10/2011	200	185	2011	10	6	2011	279	7	2004	22.0450	high
F	06/10/2011	215	218	2011	10	6	2011	279	7	2004	25.7000	high
M	06/10/2011	222	219	2011	10	6	2011	279	4	2007	30.5000	high
M	06/10/2011	210	210	2011	10	6	2011	279	3	2008	27.1000	high
F	06/10/2011	109	114	2011	10	6	2011	279	1	2010	16.0000	high
M	08/10/2011	230	230	2011	10	8	2011	281	8	2003	27.8900	high
M	08/10/2011	220	218	2011	10	8	2011	281	5	2006	36.0000	high
F	09/10/2011	213	205	2011	10	9	2011	282	8	2003	23.4000	high
M	12/10/2011	165	165	2011	10	12	2011	285	1	2010	17.8108	high
M	12/10/2011	48	48	2011	10	12	2011	285	0	2011	11.5000	high
M	13/10/2011	213	215	2011	10	13	2011	286	4	2007	31.2000	high
F	13/10/2011	128	128	2011	10	13	2011	286	1	2010	17.8000	high
M	13/10/2011	162	162	2011	10	13	2011	286	1	2010	16.8000	high
F	15/10/2011	185	180	2011	10	15	2011	288	6	2005	17.8108	high
M	15/10/2011	228	230	2011	10	15	2011	288	4	2007	25.4000	high
F	15/10/2011	165	160	2011	10	15	2011	288	1	2010	14.5938	high
M	16/10/2011	210	210	2011	10	16	2011	289	4	2007	30.3000	high
M	16/10/2011	146	149	2011	10	16	2011	289	1	2010	15.0000	high
F	17/10/2011	185	180	2011	10	17	2011	290	7	2004	21.8000	high
M	17/10/2011	154	153	2011	10	17	2011	290	1	2010	15.1000	high
M	17/10/2011	168	165	2011	10	17	2011	290	1	2010	19.0000	high
M	17/10/2011	166	164	2011	10	17	2011	290	1	2010	18.3500	high
F	18/10/2011	158	159	2011	10	18	2011	291	3	2008	20.8000	high
M	19/10/2011	211	212	2011	10	19	2011	292	4	2007	24.0000	high
F	20/10/2011	227	224	2011	10	20	2011	293	13	1998	22.3000	high
M	20/10/2011	251	255	2011	10	20	2011	293	12	1999	30.7000	high
M	20/10/2011	212	212	2011	10	20	2011	293	7	2004	31.0000	high
F	22/10/2011	160	165	2011	10	22	2011	295	1	2010	20.0000	high
M	22/10/2011	165	160	2011	10	22	2011	295	1	2010	15.5000	high
F	23/10/2011	180	180	2011	10	23	2011	296	6	2005	21.0000	high
F	23/10/2011	182	180	2011	10	23	2011	296	2	2009	22.2000	high
M	26/10/2011	150	150	2011	10	26	2011	299	1	2010	20.0000	high
M	27/10/2011	213	214	2011	10	27	2011	300	5	2006	32.0993	high
F	27/10/2011	120	119	2011	10	27	2011	300	1	2010	14.0000	high
F	27/10/2011	141	143	2011	10	27	2011	300	1	2010	21.8608	high
M	27/10/2011	155	155	2011	10	27	2011	300	1	2010	17.2000	high
F	27/10/2011	129	127	2011	10	27	2011	300	1	2010	16.7000	high
F	28/10/2011	126	125	2011	10	28	2011	301	1	2010	14.9000	high
M	28/10/2011	148	159	2011	10	28	2011	301	1	2010	16.4500	high
M	29/10/2011	212	212	2011	10	29	2011	302	6	2005	28.2000	high
M	29/10/2011	227	230	2011	10	29	2011	302	6	2005	31.0000	high
F	29/10/2011	132	132	2011	10	29	2011	302	1	2010	18.7000	high
F	30/10/2011	210	215	2011	10	30	2011	303	9	2002	23.2000	high
F	30/10/2011	194	194	2011	10	30	2011	303	8	2003	27.4840	high
M	01/11/2011	210	210	2011	11	1	2011	305	4	2007	28.0000	high
M	02/11/2011	236	236	2011	11	2	2011	306	6	2005	25.2000	high
M	03/11/2011	205	200	2011	11	3	2011	307	3	2008	20.6000	high
M	03/11/2011	195	195	2011	11	3	2011	307	2	2009	20.8299	high
M	03/11/2011	215	210	2011	11	3	2011	307	2	2009	23.4000	high
F	03/11/2011	130	135	2011	11	3	2011	307	1	2010	17.4000	high
F	04/11/2011	178	185	2011	11	4	2011	308	3	2008	19.4000	high
M	08/11/2011	232	234	2011	11	8	2011	312	8	2003	23.7000	high
M	08/11/2011	236	238	2011	11	8	2011	312	7	2004	30.5000	high
M	08/11/2011	220	220	2011	11	8	2011	312	6	2005	26.0000	high
F	08/11/2011	204	192	2011	11	8	2011	312	6	2005	18.3000	high
M	08/11/2011	203	201	2011	11	8	2011	312	5	2006	21.9000	high
M	08/11/2011	235	233	2011	11	8	2011	312	4	2007	27.0000	high
M	09/11/2011	215	216	2011	11	9	2011	313	9	2002	26.0000	high
M	10/11/2011	141	142	2011	11	10	2011	314	1	2010	18.9000	high
F	11/11/2011	203	202	2011	11	11	2011	315	6	2005	24.7000	high
F	11/11/2011	202	205	2011	11	11	2011	315	4	2007	21.5000	high
M	11/11/2011	210	215	2011	11	11	2011	315	4	2007	25.0000	high
F	03/12/2011	133	134	2011	12	3	2011	337	6	2005	23.0000	high
F	04/12/2011	203	202	2011	12	4	2011	338	9	2002	25.0000	high
M	06/12/2011	244	246	2011	12	6	2011	340	10	2001	25.6000	high
M	10/12/2011	240	235	2011	12	10	2011	344	7	2004	25.2000	high
F	10/12/2011	225	230	2011	12	10	2011	344	2	2009	20.5000	high
F	11/12/2011	145	150	2011	12	11	2011	345	1	2010	16.5000	high
F	17/12/2011	183	172	2011	12	17	2011	351	4	2007	21.0319	high
F	22/12/2011	180	180	2011	12	22	2011	356	12	1999	21.6000	high
M	24/12/2011	190	187	2011	12	24	2011	358	3	2008	20.0000	high
M	27/12/2011	225	230	2011	12	27	2011	361	8	2003	23.0000	high
F	27/12/2011	175	180	2011	12	27	2011	361	5	2006	20.0000	high
F	28/12/2011	189	189	2011	12	28	2011	362	6	2005	29.5000	high
M	28/12/2011	230	230	2011	12	28	2011	362	6	2005	25.1000	high
M	01/01/2012	235	240	2011	1	1	2012	366	6	2005	22.0000	high
M	01/01/2012	120	130	2011	1	1	2012	366	1	2010	17.0000	high
F	03/01/2012	140	145	2011	1	3	2012	368	1	2010	15.8000	high
M	10/01/2012	126	126	2012	1	10	2012	375	1	2011	13.3083	high
F	11/01/2012	40	40	2011	1	11	2012	376	0	2011	9.2000	high
F	14/01/2012	198	204	2011	1	14	2012	379	9	2002	21.8000	high
F	14/01/2012	203	205	2011	1	14	2012	379	8	2003	22.0000	high
F	15/01/2012	219	220	2011	1	15	2012	380	7	2004	23.5000	high
F	15/01/2012	213	208	2011	1	15	2012	380	6	2005	24.0000	high
M	15/01/2012	166	163	2011	1	15	2012	380	1	2010	15.6000	high
M	15/01/2012	62	62	2011	1	15	2012	380	0	2011	9.1000	high
M	01/09/2012	123	125	2012	9	1	2012	244	1	2011	11.5651	high
M	01/09/2012	141	141	2012	9	1	2012	244	1	2011	14.8694	high
M	03/09/2012	219	221	2012	9	3	2012	246	7	2005	25.3500	high
M	03/09/2012	196	201	2012	9	3	2012	246	3	2009	24.6000	high
M	04/09/2012	212	210	2012	9	4	2012	247	6	2006	32.6000	high
F	04/09/2012	187	189	2012	9	4	2012	247	5	2007	18.8000	high
M	04/09/2012	131	132	2012	9	4	2012	247	1	2011	15.0500	high
M	09/09/2012	232	228	2012	9	9	2012	252	5	2007	28.2000	high
M	09/09/2012	110	110	2012	9	9	2012	252	1	2011	18.2708	high
F	11/09/2012	182	191	2012	9	11	2012	254	11	2001	22.5000	high
M	11/09/2012	238	235	2012	9	11	2012	254	9	2003	30.6500	high
F	11/09/2012	178	179	2012	9	11	2012	254	4	2008	22.7000	high
M	11/09/2012	199	194	2012	9	11	2012	254	2	2010	20.2000	high
M	12/09/2012	211	212	2012	9	12	2012	255	4	2008	26.0000	high
F	14/09/2012	213	208	2012	9	14	2012	257	11	2001	15.7000	high
F	14/09/2012	213	214	2012	9	14	2012	257	11	2001	25.3000	high
F	14/09/2012	22	21	2012	9	14	2012	257	0	2012	9.7322	high
M	14/09/2012	14	15	2012	9	14	2012	257	0	2012	13.1000	high
F	14/09/2012	19	19	2012	9	14	2012	257	0	2012	9.6000	high
M	15/09/2012	218	215	2012	9	15	2012	258	5	2007	29.5142	high
M	15/09/2012	230	230	2012	9	15	2012	258	3	2009	25.0000	high
M	15/09/2012	200	202	2012	9	15	2012	258	2	2010	24.5000	high
M	15/09/2012	150	152	2012	9	15	2012	258	1	2011	13.5000	high
M	16/09/2012	184	183	2012	9	16	2012	259	3	2009	24.5330	high
F	16/09/2012	12	12	2012	9	16	2012	259	0	2012	8.7000	high
F	18/09/2012	175	166	2012	9	18	2012	261	2	2010	19.2829	high
M	18/09/2012	146	151	2012	9	18	2012	261	1	2011	14.6000	high
F	19/09/2012	196	193	2012	9	19	2012	262	2	2010	22.7000	high
F	20/09/2012	200	205	2012	9	20	2012	263	5	2007	25.0000	high
F	20/09/2012	169	172	2012	9	20	2012	263	2	2010	20.7000	high
M	20/09/2012	135	142	2012	9	20	2012	263	1	2011	16.6000	high
F	20/09/2012	132	131	2012	9	20	2012	263	1	2011	16.8000	high
F	20/09/2012	101	102	2012	9	20	2012	263	1	2011	12.0000	high
F	21/09/2012	209	202	2012	9	21	2012	264	5	2007	21.8000	high
M	22/09/2012	225	225	2012	9	22	2012	265	3	2009	25.1000	high
M	24/09/2012	220	221	2012	9	24	2012	267	4	2008	26.8000	high
M	24/09/2012	224	232	2012	9	24	2012	267	4	2008	27.8000	high
M	25/09/2012	220	220	2012	9	25	2012	268	8	2004	31.5000	high
F	25/09/2012	208	201	2012	9	25	2012	268	4	2008	21.8000	high
M	25/09/2012	235	236	2012	9	25	2012	268	3	2009	28.0500	high
F	25/09/2012	107	106	2012	9	25	2012	268	1	2011	15.4000	high
M	26/09/2012	220	220	2012	9	26	2012	269	4	2008	23.7957	high
M	26/09/2012	214	212	2012	9	26	2012	269	3	2009	27.2000	high
F	26/09/2012	124	121	2012	9	26	2012	269	1	2011	14.2000	high
F	26/09/2012	112	111	2012	9	26	2012	269	1	2011	13.2000	high
M	26/09/2012	127	130	2012	9	26	2012	269	1	2011	16.2000	high
F	28/09/2012	200	200	2012	9	28	2012	271	10	2002	19.1000	high
F	28/09/2012	205	208	2012	9	28	2012	271	7	2005	22.3500	high
F	28/09/2012	117	117	2012	9	28	2012	271	1	2011	15.0000	high
M	28/09/2012	97	93	2012	9	28	2012	271	1	2011	9.2743	high
M	30/09/2012	220	225	2012	9	30	2012	273	4	2008	19.0000	high
F	30/09/2012	150	152	2012	9	30	2012	273	1	2011	15.5125	high
M	03/10/2012	234	234	2012	10	3	2012	276	5	2007	27.1150	high
M	03/10/2012	220	219	2012	10	3	2012	276	4	2008	27.8000	high
F	04/10/2012	180	184	2012	10	4	2012	277	12	2000	20.0000	high
F	04/10/2012	219	230	2012	10	4	2012	277	10	2002	23.7000	high
F	04/10/2012	197	191	2012	10	4	2012	277	5	2007	24.3000	high
F	04/10/2012	179	181	2012	10	4	2012	277	4	2008	21.5000	high
M	05/10/2012	223	236	2012	10	5	2012	278	4	2008	28.5000	high
M	06/10/2012	229	229	2012	10	6	2012	279	7	2005	35.0000	high
F	11/10/2012	220	217	2012	10	11	2012	284	6	2006	30.0000	high
M	11/10/2012	45	45	2012	10	11	2012	284	0	2012	11.0000	high
F	11/10/2012	29	29	2012	10	11	2012	284	0	2012	11.8402	high
M	13/10/2012	245	240	2012	10	13	2012	286	15	1997	29.2000	low
F	13/10/2012	165	165	2012	10	13	2012	286	10	2002	23.5000	high
M	13/10/2012	215	210	2012	10	13	2012	286	5	2007	32.0000	high
M	13/10/2012	49	49	2012	10	13	2012	286	0	2012	12.0000	high
F	14/10/2012	200	198	2012	10	14	2012	287	8	2004	26.7000	high
M	14/10/2012	216	218	2012	10	14	2012	287	7	2005	38.1000	high
M	14/10/2012	224	232	2012	10	14	2012	287	4	2008	24.3000	high
M	14/10/2012	164	164	2012	10	14	2012	287	1	2011	16.5590	high
M	15/10/2012	241	239	2012	10	15	2012	288	9	2003	30.1000	high
M	15/10/2012	226	221	2012	10	15	2012	288	5	2007	30.0000	high
M	15/10/2012	198	199	2012	10	15	2012	288	4	2008	31.4000	high
M	15/10/2012	141	141	2012	10	15	2012	288	1	2011	16.3000	high
M	16/10/2012	210	208	2012	10	16	2012	289	3	2009	25.7000	high
M	17/10/2012	255	254	2012	10	17	2012	290	9	2003	26.8000	high
M	18/10/2012	205	204	2012	10	18	2012	291	4	2008	26.0000	high
M	20/10/2012	205	205	2012	10	20	2012	293	3	2009	21.8000	high
F	20/10/2012	162	160	2012	10	20	2012	293	1	2011	16.5000	high
F	20/10/2012	119	120	2012	10	20	2012	293	1	2011	15.5000	high
M	20/10/2012	48	48	2012	10	20	2012	293	0	2012	10.0000	high
F	21/10/2012	180	190	2012	10	21	2012	294	5	2007	23.2000	high
F	22/10/2012	172	174	2012	10	22	2012	295	4	2008	19.7000	high
M	23/10/2012	225	220	2012	10	23	2012	296	6	2006	28.0000	high
M	23/10/2012	212	217	2012	10	23	2012	296	4	2008	26.9000	high
M	23/10/2012	145	140	2012	10	23	2012	296	1	2011	18.0000	high
F	24/10/2012	165	160	2012	10	24	2012	297	5	2007	24.0000	high
F	25/10/2012	230	225	2012	10	25	2012	298	15	1997	24.0000	low
M	25/10/2012	199	201	2012	10	25	2012	298	3	2009	26.1000	high
M	25/10/2012	210	218	2012	10	25	2012	298	3	2009	30.6000	high
M	25/10/2012	208	206	2012	10	25	2012	298	2	2010	23.5000	high
M	26/10/2012	224	228	2012	10	26	2012	299	2	2010	25.4000	high
M	31/10/2012	132	133	2012	10	31	2012	304	1	2011	10.3000	high
F	01/11/2012	185	175	2012	11	1	2012	305	9	2003	25.0000	high
M	01/11/2012	248	250	2012	11	1	2012	305	6	2006	27.2995	high
M	01/11/2012	220	220	2012	11	1	2012	305	3	2009	27.5000	high
F	03/11/2012	60	60	2012	11	3	2012	307	0	2012	8.4067	high
F	04/11/2012	202	200	2012	11	4	2012	308	11	2001	22.0000	high
F	04/11/2012	196	197	2012	11	4	2012	308	5	2007	23.8878	high
F	04/11/2012	195	193	2012	11	4	2012	308	4	2008	27.1000	high
M	04/11/2012	21	21	2012	11	4	2012	308	0	2012	14.6857	high
F	06/11/2012	112	115	2012	11	6	2012	310	1	2011	9.0000	high
F	08/11/2012	218	217	2012	11	8	2012	312	14	1998	20.7000	high
F	08/11/2012	187	176	2012	11	8	2012	312	11	2001	19.3000	high
M	08/11/2012	222	226	2012	11	8	2012	312	5	2007	26.5616	high
M	08/11/2012	232	224	2012	11	8	2012	312	5	2007	24.1000	high
M	08/11/2012	216	224	2012	11	8	2012	312	4	2008	24.5000	high
F	09/11/2012	218	217	2012	11	9	2012	313	8	2004	25.6000	high
F	09/11/2012	176	180	2012	11	9	2012	313	7	2005	24.5000	high
F	05/12/2012	266	264	2012	12	5	2012	339	11	2001	23.6500	high
F	14/12/2012	193	195	2012	12	14	2012	348	6	2006	24.8000	high
M	27/12/2012	43	42	2012	12	27	2012	361	0	2012	11.9000	high
F	30/12/2012	210	220	2012	12	30	2012	364	10	2002	21.0000	high
M	30/12/2012	233	240	2012	12	30	2012	364	4	2008	24.0000	high
M	03/01/2013	240	235	2012	1	3	2013	368	5	2007	19.0000	high
F	03/01/2013	188	190	2012	1	3	2013	368	3	2009	21.0000	high
M	03/01/2013	195	187	2012	1	3	2013	368	2	2010	18.5000	high
M	05/01/2013	160	160	2012	1	5	2013	370	1	2011	16.2000	high
M	06/01/2013	250	250	2012	1	6	2013	371	6	2006	22.0000	high
F	08/01/2013	200	198	2012	1	8	2013	373	3	2009	16.6000	high
M	10/01/2013	210	211	2012	1	10	2013	375	3	2009	21.9529	high
F	12/01/2013	220	216	2013	1	12	2013	377	8	2005	21.8000	high
F	12/01/2013	195	190	2012	1	12	2013	377	4	2008	25.5000	high
M	12/01/2013	85	85	2012	1	12	2013	377	0	2012	12.2000	high
M	17/01/2013	208	203	2012	1	17	2013	382	9	2003	20.2000	high
F	17/01/2013	170	172	2012	1	17	2013	382	6	2006	17.7000	high
M	20/01/2013	211	212	2012	1	20	2013	385	5	2007	26.0000	high
F	20/01/2013	205	204	2012	1	20	2013	385	5	2007	18.2000	high
M	20/01/2013	224	225	2012	1	20	2013	385	4	2008	25.6000	high
M	20/01/2013	202	200	2012	1	20	2013	385	3	2009	24.8000	high
M	02/09/2013	215	219	2013	9	2	2013	245	10	2003	29.3000	high
F	02/09/2013	163	164	2013	9	2	2013	245	3	2010	18.0000	high
F	03/09/2013	219	219	2013	9	3	2013	246	7	2006	21.0000	high
M	03/09/2013	217	220	2013	9	3	2013	246	4	2009	24.2000	high
M	03/09/2013	221	224	2013	9	3	2013	246	3	2010	22.3000	high
M	06/09/2013	166	166	2013	9	6	2013	249	2	2011	19.7000	high
F	06/09/2013	95	93	2013	9	6	2013	249	1	2012	16.2000	high
F	06/09/2013	111	112	2013	9	6	2013	249	1	2012	13.5000	high
F	06/09/2013	98	99	2013	9	6	2013	249	1	2012	14.8000	high
F	06/09/2013	108	109	2013	9	6	2013	249	1	2012	16.4000	high
M	08/09/2013	155	156	2013	9	8	2013	251	1	2012	21.5689	high
M	08/09/2013	127	126	2013	9	8	2013	251	1	2012	13.7000	high
F	10/09/2013	111	110	2013	9	10	2013	253	1	2012	16.5000	high
F	11/09/2013	220	222	2013	9	11	2013	254	5	2008	26.2000	high
M	11/09/2013	180	182	2013	9	11	2013	254	3	2010	26.7461	high
F	15/09/2013	200	190	2013	9	15	2013	258	8	2005	21.0000	high
